DateID;CustomerID;TotalTimeWatched;Platform;PlayEventType;VideoTitle;TotalTimeWatched_Hours;DayOfWeekName
2021/01/22;D0785AJEK4OFDM0WFP6ELYSQ0015;720;Leanback;Catch Up;7de Laan;12;Friday
2021/01/23;3K4992X1FNE0HUZWC8UC6PZQ000E;240;Leanback;LiveTV;Arctic Justice;4;Saturday
2021/01/24;9MIB04A8HO3B2BFFHW2A6R5Q0035;1620;Leanback;LiveTV;KwÃƒÂªla;27;Sunday
2021/01/15;APMDFNURG3717TEHKQLJCSOS001M;300;iOS;Catch Up;I Blew It;5;Friday
2021/01/17;M342MBRPEUXXGC124LOJ1MX90025;2340;Web;Catch Up;The Snow Queen 2;39;Sunday
2021/01/19;BNXPE2LZDD8AGEVE1S7Q3UUT000L;480;Leanback;LiveTV;Piya Naam Ka Diya;8;Tuesday
2021/01/21;8ATMBSP8EIFP9GOL2S9G69A2002K;60;Leanback;LiveTV;Thursday Live Sunrise Safari;1;Thursday
2021/01/21;3H7R362H1YD1EYF822TSBSL4005B;360;Leanback;LiveTV;Unknown;6;Thursday
2021/01/23;0GDI0BIILZ0A3LJJKGKV8K55002G;120;Web;LiveTV;Lockdown House Party;2;Saturday
2021/01/24;BS0UC0Z72QUPKE7PD0L2HTRB000L;3000;Leanback;LiveTV;Carte Blanche;50;Sunday
2021/01/25;4HOYDF763099M0N67G2EGUT30035;120;Web;Catch Up;Vergeet My Nie;2;Monday
2021/01/08;B4AUHR7ZLVXT7XIJECTC4MXE006X;1260;Leanback;Other;Centigrade;21;Friday
2021/01/12;GL1KMCXWHXLDM0FI5LMV5DQZ0051;60;Leanback;LiveTV;The Insider SA;1;Tuesday
2021/01/13;6IJQBNZ9DGH0504XL9RWCWOR006T;5520;Web;LiveTV;South Africa Tonight;92;Wednesday
2021/01/15;HKOEDUMWELLPC5CEMGBA7DOE004Y;5400;Leanback;LiveTV;Oppi Kassie;90;Friday
2021/01/17;1KFN67JSCELVDIBF4QZN391X002C;120;Leanback;LiveTV;Unknown;2;Sunday
2021/01/19;D0785AJEK4OFDM0WFP6ELYSQ0015;1380;Leanback;Catch Up;Binnelanders;23;Tuesday
2021/01/24;85JD5XSJKX1BGCCF3HK75KCK0028;10440;Web;Catch Up;90 Day FiancÃ©;174;Sunday
2021/01/24;1KFN67JSCELVDIBF4QZN391X002C;3720;Leanback;LiveTV;Unknown;62;Sunday
2021/01/25;9ODJ4F2AFH3WJ5TO8TEI2IV30046;600;Web;LiveTV;Unknown;10;Monday
2021/01/25;E2W4A4LSLG0Y7U828WPYD3WX000W;720;Leanback;Other;44 Cats;12;Monday
2021/01/07;BGXIFRF7B9I7ARUOKDX9M1E90040;6360;Leanback;LiveTV;Alaska: The Last Frontier;106;Thursday
2021/01/08;9WEF1XUM2E8U9GG5FQ9EKLIX0038;780;Leanback;Catch Up;68 Whiskey;13;Friday
2021/01/08;KEFL2WL371PM3R0QBTN6I5UF000E;2580;Web;Catch Up;The Chase;43;Friday
2021/01/18;D2WSMBTHGYV8J1I0LP466FZF002Y;2700;Web;Catch Up;Sistas;45;Monday
2021/01/18;2CPUH960EORI7SOJ3IC1CGF8002P;2940;Leanback;LiveTV;Unknown;49;Monday
2021/01/19;6FIOCHCDGFZF56W9ET9THOYQ002O;1080;Android;LiveTV;Unknown;18;Tuesday
2021/01/24;5TEQ1XN0EY5QDCMN4FOQGGWZ006T;2520;Leanback;Other;Good Bones;42;Sunday
2021/01/24;GYXAAVDQ8G7P6K9IFIB43MZD000F;1620;Android;LiveTV;Unknown;27;Sunday
2021/01/25;CR1G29R074Y93PVPBAXALFBQ002O;4020;Leanback;LiveTV;Unknown;67;Monday
2021/01/07;FF3Q3RJ23VY19D8H37E50FTO0055;120;Web;LiveTV;The World's Fastest Gamer;2;Thursday
2021/01/10;GL1KMCXWHXLDM0FI5LMV5DQZ0051;2700;Leanback;LiveTV;Carte Blanche;45;Sunday
2021/01/11;DTO9EH7W6CFXDF3MJ3OQD5DR0030;2640;Leanback;LiveTV;Unknown;44;Monday
2021/01/11;LY6WH3D87HJUDKPIG4RFC6RY003N;60;Android;Catch Up;The Game Chasers;1;Monday
2021/01/16;JYOGA9HQ4XY696D39OMU9LAG000H;420;Leanback;Catch Up;Australia v India Test Series;7;Saturday
2021/01/17;7VYBH2YZ3CYJAU9Q8EPSJ01L004Y;1260;Leanback;LiveTV;come dine with me: south africa;21;Sunday
2021/01/17;BBDDBE52HO8S2BUNJETN8L3V0064;1200;Web;LiveTV;PL Build Up;20;Sunday
2021/01/23;L7YX3L5B6VHYF0JDLCBD505X006E;1740;Leanback;LiveTV;Unknown;29;Saturday
2021/01/23;JLP8HMRSERRT7SHE2L7V8177004S;480;Leanback;Catch Up;The Stand;8;Saturday
2021/01/24;6UQUMGF5HHSR6JLCGTDZ1QL9003W;2820;Android;LiveTV;Unknown;47;Sunday
2021/01/07;74CC31I55WMQC5AX6P4ZE36T003R;1140;Leanback;LiveTV;New Day;19;Thursday
2021/01/07;85JD5XSJKX1BGCCF3HK75KCK0028;960;Leanback;LiveTV;Full View;16;Thursday
2021/01/10;CW0LGPPX9I6RDM1044TJJMDJ001D;1440;Android;LiveTV;Unknown;24;Sunday
2021/01/11;B4AUHR7ZLVXT7XIJECTC4MXE006X;4020;Leanback;LiveTV;Astrid Lindgren's Pippi Longstocking;67;Monday
2021/01/11;B4AUHR7ZLVXT7XIJECTC4MXE006X;5400;Leanback;LiveTV;Bulletproof;90;Monday
2021/01/12;MEIK8UG61FDV4ZCC4BW31QQ90031;60;Leanback;LiveTV;Isibaya;1;Tuesday
2021/01/14;L99XKLSX9UTQG6B0HSE5IS5L001Q;2520;Leanback;Other;FBI: Most Wanted;42;Thursday
2021/01/20;C5R97LFH196UEXDXCPUB91YB004H;60;Leanback;LiveTV;Unknown;1;Wednesday
2021/01/22;E5DH54L31C99ERG43M9E8HRA004R;1440;Leanback;LiveTV;Elsewhere;24;Friday
2021/01/24;8JD99KU8E2L8829SDX9A33BP0014;2100;Leanback;Catch Up;The Menendez Brothers: The Crimes That Changed Us;35;Sunday
2021/01/11;6CQ406E1EFAZ9803KICPBWRU004L;1140;Leanback;LiveTV;Unknown;19;Monday
2021/01/15;JQPCIA0W3STGHOM9D5B3BSQ8004G;60;Leanback;Other;Isibaya;1;Friday
2021/01/15;L34TFCDW4I5Y7RD57L1L7C1L0013;2100;Web;LiveTV;Kickboxer 2;35;Friday
2021/01/18;JYOGA9HQ4XY696D39OMU9LAG000H;420;Leanback;LiveTV;Bring It On;7;Monday
2021/01/21;8AI5COYL9BWB55BZIM99GV8S001A;3660;Leanback;LiveTV;Unknown;61;Thursday
2021/01/22;ATCRGFHM5AI3984CI13R1P8H003X;2520;Leanback;Catch Up;The Capture;42;Friday
2021/01/22;D15NLP17EIDCLVH5FCXSL1B40001;2880;Web;Catch Up;Blomdraers;48;Friday
2021/01/23;96IV6O8D2U342FMWAIGQEDYE002L;600;Web;LiveTV;Unknown;10;Saturday
2021/01/23;JAT8LGNK3SQKLYVX3M22KO3H0062;420;Leanback;Other;Carling Currie Cup;7;Saturday
2021/01/24;JLP8HMRSERRT7SHE2L7V8177004S;60;iOS;LiveTV;The Agenda;1;Sunday
2021/01/24;42P63SX0LVX1J5DQBKWUHTTN004S;300;Leanback;LiveTV;Carte Blanche;5;Sunday
2021/01/25;1U36FLALG37JJ85B9NQEB66J005N;60;Leanback;Other;Rea Tsotella;1;Monday
2021/01/12;1ZFLB2OXKHBLALOVIVFIDI8O0031;60;Web;LiveTV;King Of Customs;1;Tuesday
2021/01/14;96IV6O8D2U342FMWAIGQEDYE002L;3300;Leanback;Catch Up;The Third Day;55;Thursday
2021/01/15;KN42BQKA57DYKED96YC6FB3E002E;720;Web;LiveTV;Pompeii: Mysteries At The Museum;12;Friday
2021/01/16;8DCNAI3T3JCZDCORDUW90F1W0047;180;Android;LiveTV;Unknown;3;Saturday
2021/01/16;GL1KMCXWHXLDM0FI5LMV5DQZ0051;2100;Leanback;LiveTV;Storage Wars Canada;35;Saturday
2021/01/16;1KFN67JSCELVDIBF4QZN391X002C;540;Leanback;LiveTV;Unknown;9;Saturday
2021/01/17;2PK0G508GSM2EXYD8XQZGDJX003I;300;Leanback;LiveTV;Unknown;5;Sunday
2021/01/17;E5XRC2X7D6ZS7TH83UDQG5PP0029;60;Leanback;LiveTV;PL 20/21: Sheff United v Tottenham;1;Sunday
2021/01/17;EPBF04WULJ4Z3T1GEO1UIT7E006H;360;Leanback;LiveTV;KwÃƒÂªla;6;Sunday
2021/01/17;JYOGA9HQ4XY696D39OMU9LAG000H;7260;Leanback;LiveTV;Unknown;121;Sunday
2021/01/20;EJDJ2Y551IK5C3NRIFV98V5D0023;900;Leanback;LiveTV;Shakespeare And Hathaway: Private...;15;Wednesday
2021/01/23;21WZAK519F3XGE226XA7H6XM0066;2940;Leanback;LiveTV;Unknown;49;Saturday
2021/01/24;8JD99KU8E2L8829SDX9A33BP0014;2700;Leanback;Catch Up;Carte Blanche;45;Sunday
2021/01/24;D1COFVKB7R35KG4Y8QL2AP4U002B;540;Leanback;LiveTV;Total Wipeout;9;Sunday
2021/01/07;2PK0G508GSM2EXYD8XQZGDJX003I;3000;Leanback;LiveTV;Unknown;50;Thursday
2021/01/11;JY0T91E4CHOMDL5BKGEBKG0K0067;1980;Leanback;LiveTV;Unknown;33;Monday
2021/01/11;B000B7Y2F4J1AVEHA61D0DA4003S;660;Leanback;LiveTV;Unknown;11;Monday
2021/01/12;JQPCIA0W3STGHOM9D5B3BSQ8004G;1440;Leanback;Other;Mamazala;24;Tuesday
2021/01/12;M342MBRPEUXXGC124LOJ1MX90025;1800;Web;LiveTV;The Fairly Odd Parents;30;Tuesday
2021/01/12;3K4992X1FNE0HUZWC8UC6PZQ000E;2340;Web;Catch Up;FBI: Most Wanted;39;Tuesday
2021/01/13;3K4992X1FNE0HUZWC8UC6PZQ000E;3540;iOS;LiveTV;Wheeler Dealers;59;Wednesday
2021/01/13;M342MBRPEUXXGC124LOJ1MX90025;2160;Web;LiveTV;Blackhat;36;Wednesday
2021/01/15;849OA255CNYN51LPIZ731P2Z0053;360;Android;LiveTV;Unknown;6;Friday
2021/01/16;F7JB8OC5CBDX0Z5P8TO13DKZ0047;60;Leanback;LiveTV;Unknown;1;Saturday
2021/01/17;IU7TALZFA4A19B369AM2F809006P;180;Leanback;LiveTV;Unknown;3;Sunday
2021/01/18;D3TWF3UGA4BJAO58I28SECLG005W;1380;Leanback;LiveTV;New Day;23;Monday
2021/01/18;EPBF04WULJ4Z3T1GEO1UIT7E006H;180;Leanback;Other;Dakar Highlights;3;Monday
2021/01/23;0OAF5G8EAWS6F3BQBRHG284L001W;2460;Leanback;LiveTV;Unknown;41;Saturday
2021/01/23;0UMXD8JFJV620VBU9OHCAYK0003A;840;Leanback;LiveTV;Int CRI '21: SRI v ENG 2nd Test D2;14;Saturday
2021/01/24;1X6R2T2XG0349CUG2JASKOSD006L;1020;Leanback;LiveTV;Never Say Never Again;17;Sunday
2021/01/24;HJ59KRJJGFTN7R43I77E7982005T;420;Leanback;LiveTV;The Best Man Holiday;7;Sunday
2021/01/24;BN133J5MADQQHMOOB8D4HCEX001O;1320;Leanback;Other;Date My Family;22;Sunday
2021/01/25;9ODJ4F2AFH3WJ5TO8TEI2IV30046;1860;Web;LiveTV;Judge Judy;31;Monday
2021/01/08;CW0LGPPX9I6RDM1044TJJMDJ001D;660;Android;Catch Up;Dr. Phil;11;Friday
2021/01/11;KEFL2WL371PM3R0QBTN6I5UF000E;360;Web;LiveTV;Hawaii Five-0;6;Monday
2021/01/11;849OA255CNYN51LPIZ731P2Z0053;660;Android;LiveTV;Unknown;11;Monday
2021/01/12;7EM8FLGD664CKJT3G4G30B8K0038;960;Leanback;LiveTV;Come Dine With Me;16;Tuesday
2021/01/15;3K4992X1FNE0HUZWC8UC6PZQ000E;540;Web;LiveTV;The Kayak Fishing Show;9;Friday
2021/01/16;1KFN67JSCELVDIBF4QZN391X002C;2340;Leanback;LiveTV;Unknown;39;Saturday
2021/01/17;J9SV7TJOF4IWHK62DA5W2PU30034;1080;Leanback;LiveTV;Captain Marvel;18;Sunday
2021/01/20;G249FF1CLCT350FPMDPIJVE4004V;2460;Leanback;LiveTV;Biden Inauguration;41;Wednesday
2021/01/21;JQPCIA0W3STGHOM9D5B3BSQ8004G;1320;Leanback;Other;Isibaya;22;Thursday
2021/01/22;849OA255CNYN51LPIZ731P2Z0053;1920;Android;LiveTV;Unknown;32;Friday
2021/01/22;DVL541IC6FJ4DG263LFKF2FN005L;180;Web;LiveTV;Suidooster;3;Friday
2021/01/24;J1O2LVO30ACV6KY7AVXJ4U5K0011;360;Web;LiveTV;Deep Sore;6;Sunday
2021/01/07;EJDJ2Y551IK5C3NRIFV98V5D0023;5280;Leanback;LiveTV;Cutthroat Kitchen;88;Thursday
2021/01/07;CQY0DUPK69CLLY7QF9CXJ95Y004L;1380;Leanback;LiveTV;Unknown;23;Thursday
2021/01/09;EJDJ2Y551IK5C3NRIFV98V5D0023;360;Leanback;LiveTV;Everybody Hates Chris;6;Saturday
2021/01/10;IU7TALZFA4A19B369AM2F809006P;1560;Leanback;LiveTV;Unknown;26;Sunday
2021/01/11;HG64K7449Y0B537D5UX5J846001G;1020;Leanback;LiveTV;South Africa Tonight;17;Monday
2021/01/14;9MIB04A8HO3B2BFFHW2A6R5Q0035;300;Leanback;Other;Dakar Highlights;5;Thursday
2021/01/14;68WQ5Y219XYF0ZPF1JOV7VRL000G;4320;Android;LiveTV;Unknown;72;Thursday
2021/01/16;CFSC53AHK4L7EXNA0SFFGWM50006;720;Android;LiveTV;Unknown;12;Saturday
2021/01/18;6RJD44836YLG82JKHUN841930022;660;Android;LiveTV;Unknown;11;Monday
2021/01/18;JYOGA9HQ4XY696D39OMU9LAG000H;2640;Leanback;Other;L.A.'S Finest;44;Monday
2021/01/19;HBJV8IELD3Q9EVNQBZNLB5GZ004J;1320;Leanback;Other;Our Perfect Wedding;22;Tuesday
2021/01/22;KN42BQKA57DYKED96YC6FB3E002E;1260;Web;LiveTV;Venda/Tsonga News;21;Friday
2021/01/22;D15NLP17EIDCLVH5FCXSL1B40001;1080;Web;Catch Up;Die Argitekte;18;Friday
2021/01/23;9ODJ4F2AFH3WJ5TO8TEI2IV30046;2400;Web;LiveTV;Kickboxer;40;Saturday
2021/01/24;GYXAAVDQ8G7P6K9IFIB43MZD000F;600;Android;LiveTV;Unknown;10;Sunday
2021/01/24;6FIOCHCDGFZF56W9ET9THOYQ002O;1140;Android;LiveTV;Unknown;19;Sunday
2021/01/25;2CPUH960EORI7SOJ3IC1CGF8002P;60;Leanback;LiveTV;Unknown;1;Monday
2021/01/07;1U7JDBJ6DA2F55FTI9Y95XKX002W;1380;Android;Catch Up;Isibaya;23;Thursday
2021/01/10;IU7TALZFA4A19B369AM2F809006P;3120;Leanback;LiveTV;Unknown;52;Sunday
2021/01/11;JQPCIA0W3STGHOM9D5B3BSQ8004G;60;Leanback;Other;Rea Tsotella;1;Monday
2021/01/11;6CQ406E1EFAZ9803KICPBWRU004L;36300;Leanback;LiveTV;Unknown;605;Monday
2021/01/15;BVZ3325M7B6G6O26KAOIKKVU001V;2460;Leanback;Catch Up;Black Is King;41;Friday
2021/01/16;68WQ5Y219XYF0ZPF1JOV7VRL000G;780;Leanback;LiveTV;Unknown;13;Saturday
2021/01/19;JEPE47ZSLCZCHKELGI0UK0K7002R;780;Android;LiveTV;Unknown;13;Tuesday
2021/01/19;I7SNFC8FAWR3AS8HDYGDGWK0003Q;1320;Android;Catch Up;7de Laan;22;Tuesday
2021/01/20;1U36FLALG37JJ85B9NQEB66J005N;4860;Leanback;LiveTV;the river;81;Wednesday
2021/01/20;HKOEDUMWELLPC5CEMGBA7DOE004Y;1260;Leanback;Other;Binnelanders;21;Wednesday
2021/01/20;2CPUH960EORI7SOJ3IC1CGF8002P;540;Leanback;LiveTV;pool kings;9;Wednesday
2021/01/24;5TEQ1XN0EY5QDCMN4FOQGGWZ006T;780;Leanback;Other;Mr. & Mrs. Smith;13;Sunday
2021/01/07;IRVKAYAWBYQD526K5INKEO80004B;2940;Leanback;LiveTV;BBC World News;49;Thursday
2021/01/08;C5R97LFH196UEXDXCPUB91YB004H;1800;Android;Catch Up;Mermaid Princess;30;Friday
2021/01/08;921FFGX70Q5B4YVXINM43CVI000W;1260;Leanback;LiveTV;Unknown;21;Friday
2021/01/09;ABJMIUBEBCI82FV064UDDSZP000A;60;Android;Catch Up;Uthando Nes'thembu;1;Saturday
2021/01/11;9CQP1WGUKE35F1YBLM02D52H000S;1440;Leanback;Other;Skeem Saam;24;Monday
2021/01/14;APMDFNURG3717TEHKQLJCSOS001M;240;iOS;LiveTV;Mr. & Mrs. Smith;4;Thursday
2021/01/15;KVZBKA0D3Z159EE0FWGRJMDW004I;1920;Leanback;LiveTV;Unknown;32;Friday
2021/01/17;IU7TALZFA4A19B369AM2F809006P;60;Leanback;LiveTV;Unknown;1;Sunday
2021/01/18;D0785AJEK4OFDM0WFP6ELYSQ0015;900;Leanback;LiveTV;Unknown;15;Monday
2021/01/19;D9GKEJ0WEUX6LS3SJYIT5IUL001V;4800;Leanback;LiveTV;Siswati/Ndebele News;80;Tuesday
2021/01/19;BNXPE2LZDD8AGEVE1S7Q3UUT000L;14280;Leanback;LiveTV;Bittersoet;238;Tuesday
2021/01/22;F24RLB2RC4Y76ERX37V67U2N001W;600;Leanback;LiveTV;Unknown;10;Friday
2021/01/23;FAQLMB61K7REJA6M3X67DIUL003M;2760;Leanback;Catch Up;Laat Die Potte Prut;46;Saturday
2021/01/23;2B583A5KE8YOG8ZJD63Y46LN001N;120;Android;LiveTV;Unknown;2;Saturday
2021/01/24;KEFL2WL371PM3R0QBTN6I5UF000E;2460;Web;LiveTV;Avengers: Endgame;41;Sunday
2021/01/25;IZMILVQDEUXP80EC6CRE34US0067;2640;Web;Catch Up;Dynasties: The Windsors;44;Monday
2021/01/07;ASBLG1RJA4AY24LT9402L53F000O;2040;Leanback;Other;Now You See Me: The 2nd Act;34;Thursday
2021/01/08;JYOGA9HQ4XY696D39OMU9LAG000H;1380;Leanback;LiveTV;Unknown;23;Friday
2021/01/09;9UTVHJ8UFNFLKD9I2GBDH2XY0032;600;Leanback;LiveTV;Unknown;10;Saturday
2021/01/09;BNXPE2LZDD8AGEVE1S7Q3UUT000L;240;Leanback;LiveTV;Die Riel Van Hip Hop;4;Saturday
2021/01/10;K0ET7QSKE5OJ526F656F0ZU6004J;4260;Web;Catch Up;Jurassic Park;71;Sunday
2021/01/10;9ODJ4F2AFH3WJ5TO8TEI2IV30046;420;Web;LiveTV;The Losers;7;Sunday
2021/01/10;ELCD1R7QJ2PFBYL6D4O08JL1002H;4320;Leanback;LiveTV;Sky News Including Sportsline;72;Sunday
2021/01/10;8H97BUBN86RPIZTHIAYA2HL7004H;180;Leanback;LiveTV;The Agenda;3;Sunday
2021/01/12;9WEF1XUM2E8U9GG5FQ9EKLIX0038;300;Leanback;Other;68 Whiskey;5;Tuesday
2021/01/13;JQPCIA0W3STGHOM9D5B3BSQ8004G;1740;Leanback;LiveTV;Rea Tsotella;29;Wednesday
2021/01/17;3K4992X1FNE0HUZWC8UC6PZQ000E;480;iOS;LiveTV;Wheeler Dealers;8;Sunday
2021/01/20;D2WSMBTHGYV8J1I0LP466FZF002Y;1980;Web;Catch Up;Uzalo;33;Wednesday
2021/01/21;0YICLQ2UGFWBEWNC13Z6BANH0044;600;Leanback;LiveTV;WordWorld;10;Thursday
2021/01/22;68WQ5Y219XYF0ZPF1JOV7VRL000G;420;Android;LiveTV;Unknown;7;Friday
2021/01/22;369U2QHPJIFOKK876H94FAI70016;180;Leanback;Other;The Bold and The Beautiful;3;Friday
2021/01/23;JY1G5DDE784YHQTT86DY1S07006O;3000;Leanback;LiveTV;Unknown;50;Saturday
2021/01/24;FHGOI97HGVMNLSP6KYTM5W65006S;2040;Leanback;LiveTV;henry danger;34;Sunday
2021/01/06;96IV6O8D2U342FMWAIGQEDYE002L;120;Leanback;LiveTV;Unknown;2;Wednesday
2021/01/09;3K4992X1FNE0HUZWC8UC6PZQ000E;240;Web;LiveTV;90 Days To Wed: Happily Ever After?;4;Saturday
2021/01/11;D15NLP17EIDCLVH5FCXSL1B40001;720;Leanback;LiveTV;South Africa Tonight;12;Monday
2021/01/14;6CQ406E1EFAZ9803KICPBWRU004L;4620;Leanback;LiveTV;Unknown;77;Thursday
2021/01/15;JYOGA9HQ4XY696D39OMU9LAG000H;2400;Leanback;LiveTV;Unknown;40;Friday
2021/01/15;21WZAK519F3XGE226XA7H6XM0066;300;Leanback;Other;MISSION: IMPOSSIBLE;5;Friday
2021/01/15;JAT8LGNK3SQKLYVX3M22KO3H0062;60;Leanback;LiveTV;CC HL '20: Bulls v Lions;1;Friday
2021/01/16;B4AUHR7ZLVXT7XIJECTC4MXE006X;1320;Leanback;Other;Binnelanders;22;Saturday
2021/01/17;2PK0G508GSM2EXYD8XQZGDJX003I;7800;Leanback;LiveTV;Unknown;130;Sunday
2021/01/17;HBR8J9V99LGMJ0MS22Q66OED004C;6240;Leanback;LiveTV;Sunday Live Sunset Safari;104;Sunday
2021/01/19;2PK0G508GSM2EXYD8XQZGDJX003I;60;Leanback;LiveTV;Unknown;1;Tuesday
2021/01/19;KVZBKA0D3Z159EE0FWGRJMDW004I;840;Leanback;LiveTV;Unknown;14;Tuesday
2021/01/20;JLP8HMRSERRT7SHE2L7V8177004S;780;iOS;LiveTV;Special Assignment;13;Wednesday
2021/01/21;D2WSMBTHGYV8J1I0LP466FZF002Y;1140;Web;Catch Up;The Queen;19;Thursday
2021/01/22;HKOEDUMWELLPC5CEMGBA7DOE004Y;1800;Leanback;LiveTV;Elif;30;Friday
2021/01/23;3YD670SYEC196D8VH1EQ7AW6000W;60;Leanback;LiveTV;Unknown;1;Saturday
2021/01/24;1ZFLB2OXKHBLALOVIVFIDI8O0031;2580;Android;Catch Up;Patat;43;Sunday
2021/01/24;90FICLRAMEW5HUKGHEQVADOS000D;2640;Leanback;Other;Huisgenoot: Ware Lewensdramas;44;Sunday
2021/01/09;BWQY6ZCX95K6253XH2PTFQMJ0067;4800;Web;LiveTV;Carabao Cup '20 SF: Man Utd v Man City;80;Saturday
2021/01/10;9CQP1WGUKE35F1YBLM02D52H000S;600;Leanback;LiveTV;spongebob squarepants;10;Sunday
2021/01/14;JYOGA9HQ4XY696D39OMU9LAG000H;1380;Leanback;LiveTV;Unknown;23;Thursday
2021/01/14;9ODJ4F2AFH3WJ5TO8TEI2IV30046;5160;Web;LiveTV;Midnight Sun;86;Thursday
2021/01/15;HUD9LRDQ780WEXKGD3QYBPDQ0055;1320;Leanback;Other;Duidelik Dapper;22;Friday
2021/01/15;1VLDESTWLVV0LZRD0YX0CEPL003U;1200;Web;Catch Up;Binnelanders;20;Friday
2021/01/15;GKH250VPM8L8JB943Y4887YK006P;900;Web;LiveTV;The Lead With Jake Tapper;15;Friday
2021/01/16;HBR8J9V99LGMJ0MS22Q66OED004C;7440;Leanback;LiveTV;Saturday Live Sunset Safari;124;Saturday
2021/01/17;2PK0G508GSM2EXYD8XQZGDJX003I;7020;Leanback;LiveTV;Unknown;117;Sunday
2021/01/17;H9Q00LM5FAQWGG4X2XGDFKDZ002O;840;Leanback;LiveTV;Border Patrol;14;Sunday
2021/01/17;IZMILVQDEUXP80EC6CRE34US0067;4800;Web;Catch Up;Billionaire Boys Club;80;Sunday
2021/01/21;1X6R2T2XG0349CUG2JASKOSD006L;60;Leanback;LiveTV;Unknown;1;Thursday
2021/01/24;7VYBH2YZ3CYJAU9Q8EPSJ01L004Y;240;Leanback;LiveTV;FAC 20/21: Everton v Sheff Wed;4;Sunday
2021/01/25;JLP8HMRSERRT7SHE2L7V8177004S;1620;Leanback;LiveTV;Int CRI '21: SRI v ENG 2nd Test D4;27;Monday
2021/01/07;IV7T6M79F1E9J6J1KRMDE146002D;1440;Web;LiveTV;Jessie;24;Thursday
2021/01/10;GL1KMCXWHXLDM0FI5LMV5DQZ0051;1560;Leanback;LiveTV;Torque;26;Sunday
2021/01/10;JW3D32AB27U67WZOIG642IIY0012;60;Leanback;LiveTV;2 broke girls;1;Sunday
2021/01/11;MEIK8UG61FDV4ZCC4BW31QQ90031;1380;Leanback;Other;Uyang'thanda Na?;23;Monday
2021/01/15;8W3IHONXBIYR59L0LL8LADFN000M;420;Android;LiveTV;Unknown;7;Friday
2021/01/15;EPBF04WULJ4Z3T1GEO1UIT7E006H;3120;Leanback;Other;Masterchef Australia;52;Friday
2021/01/19;9CQP1WGUKE35F1YBLM02D52H000S;4140;Web;LiveTV;SpongeBob SquarePants;69;Tuesday
2021/01/20;ATCRGFHM5AI3984CI13R1P8H003X;4680;Leanback;LiveTV;Unknown;78;Wednesday
2021/01/20;BS0UC0Z72QUPKE7PD0L2HTRB000L;6240;Leanback;LiveTV;MasterChef Australia;104;Wednesday
2021/01/21;68WQ5Y219XYF0ZPF1JOV7VRL000G;720;Android;LiveTV;Unknown;12;Thursday
2021/01/22;1VLDESTWLVV0LZRD0YX0CEPL003U;1800;Android;LiveTV;Unknown;30;Friday
2021/01/24;KEFL2WL371PM3R0QBTN6I5UF000E;120;Web;LiveTV;Total Wipeout;2;Sunday
2021/01/25;C7UR44MQ8ZBW80ZIDGQRFRS1006C;3180;Leanback;Other;The Stand;53;Monday
2021/01/07;DVL541IC6FJ4DG263LFKF2FN005L;180;Leanback;LiveTV;Unknown;3;Thursday
2021/01/12;L34TFCDW4I5Y7RD57L1L7C1L0013;1380;Web;Catch Up;Suidooster;23;Tuesday
2021/01/13;JLP8HMRSERRT7SHE2L7V8177004S;1500;Leanback;Catch Up;The Undoing;25;Wednesday
2021/01/13;9WEF1XUM2E8U9GG5FQ9EKLIX0038;120;Leanback;Other;Starting Up Love;2;Wednesday
2021/01/15;21WZAK519F3XGE226XA7H6XM0066;1380;Leanback;Other;MISSION: IMPOSSIBLE;23;Friday
2021/01/15;8TONAND38SUD542QAXTSB13A0019;120;Android;LiveTV;Unknown;2;Friday
2021/01/16;DATZIKQXAZX69F7IJG4JKM9B001J;60;iOS;LiveTV;Lockdown House Party;1;Saturday
2021/01/17;99XY8K7T71P3KIC125HPLFM1004C;60;Leanback;LiveTV;KwÃªla;1;Sunday
2021/01/17;KEFL2WL371PM3R0QBTN6I5UF000E;3060;Web;LiveTV;Carte Blanche;51;Sunday
2021/01/19;849OA255CNYN51LPIZ731P2Z0053;1140;Web;LiveTV;Legacy;19;Tuesday
2021/01/21;3QSUA7Q76YM2GHMMEWD1E563002Q;300;Leanback;LiveTV;Unknown;5;Thursday
2021/01/22;KEFL2WL371PM3R0QBTN6I5UF000E;120;Web;LiveTV;Lethal Seduction;2;Friday
2021/01/23;DTO9EH7W6CFXDF3MJ3OQD5DR0030;60;Leanback;LiveTV;Unknown;1;Saturday
2021/01/23;GP1DIXV84RK8J68H7S7U7QBJ001A;1200;Leanback;Other;Flip Or Flop Follow-Up;20;Saturday
2021/01/24;4HOYDF763099M0N67G2EGUT30035;1380;Web;Catch Up;Titan Games;23;Sunday
2021/01/07;1PEIH4YTDA723OON1YAW2I31003H;2400;Leanback;LiveTV;New Day;40;Thursday
2021/01/07;B11KIU4ALVTN81A9JPCAKP1C004Z;180;Leanback;LiveTV;dinner date;3;Thursday
2021/01/08;C5R97LFH196UEXDXCPUB91YB004H;1200;Android;Catch Up;Ducktales;20;Friday
2021/01/08;2PK0G508GSM2EXYD8XQZGDJX003I;540;Leanback;LiveTV;Unknown;9;Friday
2021/01/09;HG64K7449Y0B537D5UX5J846001G;1740;Leanback;LiveTV;my wife and kids;29;Saturday
